,hora,tipo_carretera,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,drogas_alcohol_positivo,vehiculos_implicados,coordenada_x_utm,coordenada_y_utm
3633,2,3,6.0,8,1.0,5.0,1.0,3,1,Slight,1,3,441442822,4475238178
3634,2,3,6.0,8,1.0,5.0,1.0,3,1,Slight,2,3,441442822,4475238178
3635,2,3,6.0,8,1.0,5.0,1.0,3,2,Slight,2,3,441442822,4475238178
4784,1,3,4.0,6,1.0,4.0,1.0,3,1,Slight,2,2,441450726,4475252339
4785,1,3,4.0,6,1.0,4.0,3.0,3,1,Serious,2,2,441450726,4475252339
8677,2,3,6.0,3,1.0,4.0,1.0,3,1,Slight,2,1,441452590,4475251929
16586,1,3,4.0,6,1.0,4.0,1.0,2,1,Slight,2,1,441448638,4475250886
25782,2,12,6.0,4,1.0,5.0,1.0,3,1,Slight,1,1,441442673,4475246300
47256,1,19,9.0,2,1.0,5.0,1.0,3,2,Slight,2,3,439445140,4475258120
47257,1,19,9.0,2,1.0,5.0,2.0,1,2,Slight,2,3,439445140,4475258120
48089,2,19,9.0,2,1.0,3.0,1.0,3,1,Serious,2,2,439445140,4475258120
48090,2,19,9.0,2,1.0,5.0,1.0,3,1,Slight,2,2,439445140,4475258120
53943,1,19,9.0,3,1.0,2.0,1.0,3,1,Slight,2,2,439445140,4475258120
53944,1,19,9.0,3,1.0,5.0,1.0,3,2,Slight,2,2,439445140,4475258120
15959,2,19,20.0,6,1.0,5.0,1.0,3,1,Slight,2,2,449023613,4475284774
15960,2,19,20.0,6,1.0,5.0,3.0,4,1,Serious,2,2,449023613,4475284774
30105,1,19,20.0,6,1.0,5.0,1.0,3,1,Slight,2,2,449022793,4475283245
30106,1,19,20.0,6,1.0,5.0,3.0,1,2,Slight,2,2,449022793,4475283245
4176,1,19,9.0,1,1.0,9.0,1.0,3,1,Slight,2,1,439510884,4475294094
5297,2,19,0.0,0,1.0,4.0,1.0,3,1,Serious,2,2,439518602,4475305204
5298,2,19,0.0,0,1.0,5.0,1.0,3,1,Slight,2,2,439518602,4475305204
16392,1,19,9.0,6,1.0,5.0,1.0,3,1,Slight,2,2,439512226,4475295455
16393,1,19,9.0,6,1.0,5.0,3.0,3,2,Slight,2,2,439512226,4475295455
31821,2,3,4.0,3,1.0,1.0,1.0,1,1,Serious,2,1,441494084,4475312791
44389,1,19,0.0,2,3.0,2.0,1.0,3,1,Serious,2,2,439832390,4475356930
44390,1,19,0.0,2,3.0,5.0,1.0,3,1,Slight,2,2,439832390,4475356930
31,2,12,4.0,3,1.0,4.0,1.0,3,1,Serious,2,1,443299231,4475390051
33806,1,19,4.0,0,1.0,3.0,1.0,3,1,Slight,2,2,443291475,4475389478
33807,1,19,4.0,0,1.0,5.0,1.0,3,1,Slight,2,2,443291475,4475389478
50177,2,19,12.0,2,4.0,5.0,1.0,3,1,Slight,2,2,445758330,4475401640
50178,2,19,12.0,2,4.0,13.0,1.0,3,1,Serious,2,2,445758330,4475401640
44455,2,19,0.0,3,1.0,6.0,1.0,3,1,Slight,2,2,441016200,4475414470
44456,2,19,0.0,3,1.0,6.0,2.0,4,2,Serious,2,2,441016200,4475414470
51144,1,19,9.0,3,1.0,3.0,1.0,3,1,Serious,2,2,439078150,4475443910
51145,1,19,9.0,3,1.0,5.0,1.0,3,2,Slight,2,2,439078150,4475443910
6133,1,19,4.0,4,1.0,4.0,1.0,3,1,Serious,2,2,441978699,4475451476
6134,1,19,4.0,4,1.0,5.0,1.0,3,1,Slight,2,2,441978699,4475451476
7923,1,19,4.0,2,3.0,5.0,1.0,3,1,Slight,2,6,441980116,4475454291
7924,1,19,4.0,2,3.0,5.0,1.0,3,2,Slight,2,6,441980116,4475454291
7925,1,19,4.0,2,3.0,5.0,2.0,1,1,Slight,2,6,441980116,4475454291
7926,1,19,4.0,2,3.0,5.0,2.0,3,2,Slight,2,6,441980116,4475454291
7927,1,19,4.0,2,3.0,5.0,2.0,3,1,Slight,2,6,441980116,4475454291
13503,1,19,4.0,2,1.0,3.0,1.0,3,1,Slight,2,2,441980414,4475452911
13504,1,19,4.0,2,1.0,5.0,1.0,3,1,Slight,2,2,441980414,4475452911
24872,2,19,4.0,2,1.0,4.0,1.0,2,1,Slight,2,3,441976910,4475454421
24873,2,19,4.0,2,1.0,5.0,1.0,3,1,Slight,2,3,441976910,4475454421
24874,2,19,4.0,2,1.0,5.0,2.0,3,1,Slight,2,3,441976910,4475454421
26559,1,19,4.0,4,1.0,3.0,1.0,3,1,Slight,2,1,441980004,4475454496
28877,1,19,4.0,2,1.0,3.0,1.0,3,1,Slight,2,2,441979519,4475451718
28878,1,19,4.0,2,1.0,5.0,1.0,3,2,Slight,2,2,441979519,4475451718
30930,2,19,4.0,2,2.0,3.0,1.0,3,1,Slight,2,3,441979519,4475451420
30931,2,19,4.0,2,2.0,5.0,1.0,3,1,Slight,2,3,441979519,4475451420
30932,2,19,4.0,2,2.0,5.0,2.0,3,2,Slight,2,3,441979519,4475451420
31616,1,19,4.0,2,2.0,5.0,1.0,3,1,Slight,2,2,441983210,4475453787
31617,1,19,4.0,2,2.0,5.0,1.0,3,2,Slight,2,2,441983210,4475453787
38975,2,19,4.0,2,1.0,15.0,1.0,3,2,Slight,2,2,441979296,4475451644
38976,2,19,4.0,2,1.0,5.0,1.0,3,2,Slight,2,2,441979296,4475451644
39513,2,19,4.0,2,2.0,3.0,1.0,3,1,Slight,2,2,441980787,4475454030
39514,2,19,4.0,2,2.0,5.0,1.0,3,2,Slight,2,2,441980787,4475454030
48696,1,19,12.0,6,1.0,5.0,1.0,3,1,Slight,2,2,444172400,4475467430
48697,1,19,12.0,6,1.0,5.0,3.0,3,1,Serious,2,2,444172400,4475467430
22862,2,19,0.0,3,2.0,3.0,1.0,3,1,Slight,2,1,440831930,4475489913
23674,1,19,0.0,3,3.0,2.0,1.0,2,1,Serious,2,1,440824927,4475493622
3793,2,19,0.0,6,1.0,5.0,1.0,3,1,Slight,2,3,439404447,4475511591
3794,2,19,0.0,6,1.0,5.0,2.0,3,2,Slight,2,3,439404447,4475511591
3795,2,19,0.0,6,1.0,5.0,3.0,1,2,Serious,2,3,439404447,4475511591
9475,2,19,0.0,1,1.0,5.0,1.0,3,2,Slight,2,1,440700707,4475529841
21919,1,19,0.0,6,1.0,3.0,3.0,2,2,Slight,2,1,440696457,4475529151
33549,1,19,0.0,1,1.0,3.0,1.0,4,1,Slight,2,1,440705255,4475528890
46695,2,19,0.0,1,1.0,3.0,1.0,3,2,Serious,2,1,440704820,4475518590
47381,1,19,0.0,4,1.0,2.0,1.0,3,1,Slight,2,2,440704820,4475518590
47382,1,19,0.0,4,1.0,5.0,1.0,3,1,Slight,2,2,440704820,4475518590
42944,2,19,9.0,3,1.0,2.0,1.0,3,1,Serious,2,1,439236330,4475532460
48863,1,19,9.0,3,1.0,6.0,1.0,3,1,Slight,2,2,439361080,4475551850
48864,1,19,9.0,3,1.0,6.0,2.0,4,2,Serious,2,2,439361080,4475551850
6951,1,3,4.0,6,2.0,5.0,1.0,4,1,Slight,2,2,441547694,4475578940
6952,1,3,4.0,6,2.0,5.0,3.0,3,1,Serious,2,2,441547694,4475578940
53443,2,19,6.0,4,1.0,3.0,1.0,2,1,Serious,2,2,440537250,4475599870
53444,2,19,6.0,4,1.0,5.0,1.0,3,1,Slight,2,2,440537250,4475599870
6903,2,9,6.0,1,3.0,4.0,1.0,3,1,Fatal,2,1,440470161,4475606434
8895,2,9,6.0,2,1.0,5.0,1.0,3,2,Slight,2,2,440468894,4475613331
20277,2,19,0.0,0,1.0,4.0,1.0,3,1,Slight,2,2,440478214,4475610572
20278,2,19,0.0,0,1.0,5.0,1.0,3,1,Slight,2,2,440478214,4475610572
43150,2,3,6.0,2,1.0,3.0,1.0,3,1,Serious,2,2,441481620,4475629760
43151,2,3,6.0,2,1.0,5.0,1.0,3,1,Slight,2,2,441481620,4475629760
33635,1,19,9.0,2,1.0,4.0,1.0,3,1,Serious,2,2,438901340,4475652010
33636,1,19,9.0,2,1.0,5.0,1.0,3,1,Slight,2,2,438901340,4475652010
4138,1,19,6.0,1,1.0,12.0,1.0,3,1,Slight,2,1,440217471,4475667389
24401,2,19,6.0,1,1.0,5.0,1.0,3,1,Serious,2,1,440211208,4475661312
26107,2,19,0.0,0,1.0,1.0,1.0,3,1,Slight,2,2,440209568,4475657806
26108,2,19,0.0,0,1.0,2.0,1.0,2,1,Slight,2,2,440209568,4475657806
31258,1,19,6.0,1,1.0,4.0,1.0,3,1,Slight,2,1,440211506,4475668619
618,1,9,0.0,4,1.0,5.0,1.0,2,1,Slight,2,2,440093698,4475676010
619,1,9,0.0,4,1.0,5.0,1.0,3,2,Slight,2,2,440093698,4475676010
1544,2,9,0.0,2,3.0,2.0,1.0,3,2,Slight,2,2,440086066,4475677255
1545,2,9,0.0,2,3.0,4.0,1.0,3,1,Slight,2,2,440086066,4475677255
2867,2,9,0.0,0,1.0,6.0,1.0,3,1,Slight,2,3,440094518,4475677827
2868,2,9,0.0,0,1.0,5.0,1.0,3,1,Slight,2,3,440094518,4475677827
2869,2,9,0.0,0,1.0,5.0,2.0,3,1,Slight,2,3,440094518,4475677827
3000,1,9,6.0,2,7.0,9.0,1.0,3,1,Slight,2,2,440091536,4475675330
3001,1,9,6.0,2,7.0,4.0,1.0,3,1,Slight,2,2,440091536,4475675330
4197,2,9,0.0,0,1.0,4.0,1.0,3,1,Slight,2,3,440085123,4475677492
4198,2,9,0.0,0,1.0,5.0,1.0,2,1,Slight,2,3,440085123,4475677492
4199,2,9,0.0,0,1.0,5.0,2.0,2,1,Slight,2,3,440085123,4475677492
4730,2,9,0.0,0,1.0,4.0,1.0,3,1,Slight,2,2,440081843,4475677716
4731,2,9,0.0,0,1.0,5.0,1.0,3,1,Slight,2,2,440081843,4475677716
6269,1,9,0.0,0,1.0,4.0,1.0,3,1,Slight,2,2,440092915,4475676150
12236,2,9,0.0,0,1.0,4.0,1.0,3,1,Slight,2,2,440093562,4475676428
12237,2,9,0.0,0,1.0,5.0,1.0,2,2,Slight,2,2,440093562,4475676428
12392,2,9,6.0,0,1.0,1.0,1.0,2,1,Slight,2,2,440085049,4475679319
12393,2,9,6.0,0,1.0,5.0,1.0,4,1,Slight,2,2,440085049,4475679319
17191,1,9,0.0,0,1.0,3.0,1.0,3,1,Slight,2,2,440090356,4475677174
17192,1,9,0.0,0,1.0,5.0,1.0,3,1,Slight,2,2,440090356,4475677174
23006,1,9,0.0,2,1.0,4.0,1.0,3,1,Serious,2,2,440093586,4475677361
23007,1,9,0.0,2,1.0,5.0,1.0,3,1,Slight,2,2,440093586,4475677361
27086,2,9,0.0,2,1.0,1.0,1.0,3,2,Slight,2,2,440089821,4475677417
27087,2,9,0.0,2,1.0,2.0,1.0,2,2,Slight,2,2,440089821,4475677417
32094,1,9,0.0,6,1.0,4.0,1.0,3,1,Slight,2,2,440085492,4475680615
32095,1,9,0.0,6,1.0,4.0,3.0,3,1,Serious,2,2,440085492,4475680615
38217,2,9,0.0,2,1.0,3.0,1.0,3,1,Slight,2,3,440093027,4475675479
38218,2,9,0.0,2,1.0,3.0,2.0,3,2,Slight,2,3,440093027,4475675479
38219,2,9,0.0,2,1.0,5.0,1.0,3,1,Slight,2,3,440093027,4475675479
38876,2,9,0.0,0,1.0,4.0,1.0,3,1,Slight,2,4,440083558,4475682860
38877,2,9,0.0,0,1.0,5.0,1.0,2,1,Slight,2,4,440083558,4475682860
38878,2,9,0.0,0,1.0,5.0,2.0,2,1,Slight,2,4,440083558,4475682860
41499,1,9,0.0,2,2.0,3.0,1.0,3,1,Slight,2,2,440091143,4475674851
41500,1,9,0.0,2,2.0,5.0,1.0,3,1,Slight,2,2,440091143,4475674851
9473,2,19,0.0,6,1.0,4.0,1.0,3,1,Slight,1,2,439409331,4475702153
9474,2,19,0.0,6,1.0,4.0,3.0,3,1,Serious,2,2,439409331,4475702153
47622,2,19,6.0,6,1.0,15.0,1.0,3,1,Serious,2,2,440040710,4475708490
47623,2,19,6.0,6,1.0,15.0,3.0,2,1,Serious,2,2,440040710,4475708490
49185,1,19,6.0,3,1.0,4.0,1.0,3,1,Slight,2,1,440040710,4475708490
24320,2,19,9.0,2,1.0,3.0,1.0,3,1,Serious,2,3,439063177,4475731400
24321,2,19,9.0,2,1.0,5.0,1.0,3,1,Slight,2,3,439063177,4475731400
24322,2,19,9.0,2,1.0,5.0,2.0,3,1,Slight,2,3,439063177,4475731400
54476,2,19,0.0,3,3.0,2.0,1.0,2,1,Serious,2,1,439494530,4475750820
12923,1,19,0.0,2,1.0,4.0,1.0,3,1,Serious,2,2,439447670,4475767953
12924,1,19,0.0,2,1.0,5.0,1.0,3,1,Slight,2,2,439447670,4475767953
13113,1,19,0.0,2,2.0,9.0,1.0,3,1,Slight,2,2,439447544,4475764357
13114,1,19,0.0,2,2.0,4.0,1.0,3,1,Slight,2,2,439447544,4475764357
13492,1,19,6.0,2,1.0,3.0,1.0,3,1,Serious,2,2,439453583,4475775392
13493,1,19,6.0,2,1.0,5.0,1.0,3,1,Slight,2,2,439453583,4475775392
5395,1,19,6.0,1,1.0,5.0,1.0,3,1,Slight,2,2,439352552,4475793995
5396,1,19,6.0,1,1.0,5.0,2.0,3,2,Slight,2,2,439352552,4475793995
24912,2,19,6.0,3,1.0,3.0,1.0,3,1,Serious,2,1,439354267,4475793510
53064,2,19,6.0,2,1.0,3.0,1.0,3,1,Slight,2,2,439358200,4475803450
53065,2,19,6.0,2,1.0,5.0,1.0,3,2,Slight,2,2,439358200,4475803450
28382,1,19,6.0,6,2.0,4.0,1.0,3,1,Slight,2,2,440606983,4475825945
28383,1,19,6.0,6,2.0,4.0,3.0,4,2,Serious,2,2,440606983,4475825945
7601,1,19,4.0,2,1.0,9.0,1.0,3,1,Slight,2,3,443927595,4475837447
7602,1,19,4.0,2,1.0,5.0,1.0,2,1,Slight,2,3,443927595,4475837447
7603,1,19,4.0,2,1.0,5.0,2.0,1,1,Slight,2,3,443927595,4475837447
9877,1,18,4.0,2,1.0,3.0,1.0,3,1,Slight,2,2,443923201,4475827361
9878,1,18,4.0,2,1.0,5.0,1.0,3,1,Slight,2,2,443923201,4475827361
14731,2,18,4.0,0,1.0,3.0,1.0,3,1,Slight,2,5,443919025,4475828629
14732,2,18,4.0,0,1.0,3.0,2.0,3,2,Slight,2,5,443919025,4475828629
14733,2,18,4.0,0,1.0,5.0,1.0,3,1,Slight,2,5,443919025,4475828629
14734,2,18,4.0,0,1.0,5.0,2.0,3,1,Slight,2,5,443919025,4475828629
14735,2,18,4.0,0,1.0,5.0,2.0,3,2,Slight,2,5,443919025,4475828629
19300,1,18,4.0,0,1.0,5.0,1.0,2,1,Serious,2,3,443922604,4475829002
19301,1,18,4.0,0,1.0,5.0,1.0,3,1,Slight,2,3,443922604,4475829002
19302,1,18,4.0,0,1.0,5.0,2.0,3,1,Serious,2,3,443922604,4475829002
23408,1,19,4.0,0,1.0,3.0,1.0,3,1,Slight,2,2,443921411,4475827995
23409,1,19,4.0,0,1.0,5.0,1.0,3,1,Slight,2,2,443921411,4475827995
23932,1,19,4.0,3,3.0,3.0,1.0,3,1,Slight,2,1,443926556,4475836234
108,2,19,6.0,2,1.0,4.0,1.0,3,1,Serious,2,3,440346463,4475856702
109,2,19,6.0,2,1.0,5.0,1.0,2,1,Slight,2,3,440346463,4475856702
110,2,19,6.0,2,1.0,5.0,2.0,2,1,Slight,2,3,440346463,4475856702
47186,1,19,6.0,6,2.0,5.0,3.0,3,1,Slight,2,1,440354720,4475874850
50070,2,19,6.0,2,1.0,1.0,1.0,3,1,Serious,2,2,440354720,4475874850
50071,2,19,6.0,2,1.0,9.0,1.0,2,1,Slight,2,2,440354720,4475874850
3425,1,19,6.0,3,1.0,4.0,1.0,3,1,Slight,2,1,439203353,4475891634
6322,2,19,6.0,4,1.0,4.0,1.0,4,1,Slight,2,2,439202608,4475885296
6323,2,19,6.0,4,1.0,5.0,1.0,2,1,Slight,2,2,439202608,4475885296
22566,1,19,6.0,4,1.0,4.0,1.0,3,1,Serious,2,3,439202682,4475886489
22567,1,19,6.0,4,1.0,5.0,1.0,3,1,Slight,2,3,439202682,4475886489
22568,1,19,6.0,4,1.0,5.0,2.0,3,1,Slight,2,3,439202682,4475886489
33315,1,19,6.0,4,1.0,4.0,1.0,3,1,Slight,2,2,439205516,4475886694
33316,1,19,6.0,4,1.0,3.0,1.0,3,1,Slight,2,2,439205516,4475886694
40937,2,19,4.0,6,1.0,5.0,1.0,2,2,Slight,2,2,443876078,4475905353
40938,2,19,4.0,6,1.0,5.0,3.0,1,1,Serious,2,2,443876078,4475905353
32343,2,19,6.0,3,1.0,4.0,1.0,3,1,Serious,2,1,441311295,4475918513
12669,1,19,6.0,2,1.0,4.0,1.0,3,1,Serious,2,2,440212252,4475941199
12670,1,19,6.0,2,1.0,5.0,1.0,3,1,Slight,2,2,440212252,4475941199
7459,1,19,9.0,4,1.0,4.0,1.0,3,1,Serious,2,1,439166594,4475947835
22364,2,19,6.0,3,1.0,4.0,1.0,3,1,Slight,2,1,439165401,4475963735
25783,2,3,4.0,6,1.0,4.0,1.0,3,1,Slight,2,3,441594482,4475977082
25784,2,3,4.0,6,1.0,4.0,3.0,3,1,Serious,2,3,441594482,4475977082
25785,2,3,4.0,6,1.0,4.0,3.0,3,2,Serious,2,3,441594482,4475977082
43894,1,18,4.0,4,1.0,4.0,1.0,3,1,Slight,2,3,443948890,4475995430
43895,1,18,4.0,4,1.0,5.0,1.0,3,1,Slight,2,3,443948890,4475995430
43896,1,18,4.0,4,1.0,5.0,2.0,3,1,Slight,2,3,443948890,4475995430
44079,1,18,4.0,1,1.0,5.0,1.0,3,1,Slight,2,2,443948890,4475995430
44080,1,18,4.0,1,1.0,5.0,2.0,3,1,Slight,2,2,443948890,4475995430
48033,1,0,4.0,4,1.0,9.0,1.0,3,1,Slight,2,4,443948890,4475995430
48034,1,0,4.0,4,1.0,9.0,2.0,2,2,Slight,2,4,443948890,4475995430
48035,1,0,4.0,4,1.0,9.0,2.0,3,2,Slight,2,4,443948890,4475995430
48036,1,0,4.0,4,1.0,5.0,1.0,3,2,Slight,2,4,443948890,4475995430
49171,2,18,4.0,10,1.0,3.0,1.0,4,1,Serious,2,1,443948890,4475995430
52042,2,18,4.0,0,1.0,8.0,1.0,3,1,Slight,2,3,443948890,4475995430
52043,2,18,4.0,0,1.0,5.0,1.0,3,2,Slight,2,3,443948890,4475995430
52044,2,18,4.0,0,1.0,5.0,2.0,1,2,Slight,2,3,443948890,4475995430
53214,1,0,4.0,0,1.0,12.0,1.0,3,1,Slight,2,3,443948890,4475995430
53215,1,0,4.0,0,1.0,5.0,1.0,3,1,Slight,2,3,443948890,4475995430
53216,1,0,4.0,0,1.0,5.0,2.0,2,1,Slight,2,3,443948890,4475995430
54017,1,18,4.0,1,1.0,12.0,1.0,3,1,Slight,2,1,443948890,4475995430
6467,2,17,4.0,1,1.0,5.0,1.0,2,2,Slight,2,2,442135950,4476012089
6468,2,17,4.0,1,1.0,5.0,2.0,2,1,Slight,2,2,442135950,4476012089
11043,2,17,4.0,2,1.0,3.0,1.0,3,1,Slight,2,3,442140126,4476008845
11044,2,17,4.0,2,1.0,3.0,2.0,1,1,Slight,2,3,442140126,4476008845
11045,2,17,4.0,2,1.0,5.0,1.0,3,1,Slight,2,3,442140126,4476008845
22091,1,17,4.0,2,1.0,5.0,1.0,3,1,Slight,2,3,442139828,4476009442
22092,1,17,4.0,2,1.0,5.0,1.0,3,2,Slight,2,3,442139828,4476009442
22093,1,17,4.0,2,1.0,5.0,2.0,3,2,Slight,2,3,442139828,4476009442
28464,2,17,4.0,6,2.0,5.0,1.0,3,1,Slight,2,2,442130284,4476007074
28465,2,17,4.0,6,2.0,5.0,3.0,3,2,Serious,2,2,442130284,4476007074
1685,1,19,12.0,6,1.0,5.0,1.0,3,1,Slight,2,2,444982652,4476016898
1686,1,19,12.0,6,1.0,5.0,3.0,3,2,Slight,2,2,444982652,4476016898
7594,2,19,12.0,3,1.0,15.0,1.0,3,1,Slight,1,2,444982317,4476033743
7595,2,19,12.0,3,1.0,15.0,2.0,3,2,Serious,2,2,444982317,4476033743
27365,1,19,12.0,2,1.0,12.0,1.0,3,1,Slight,2,2,444981239,4476020570
27366,1,19,12.0,2,1.0,4.0,1.0,3,1,Slight,2,2,444981239,4476020570
7172,1,17,4.0,2,3.0,5.0,1.0,3,1,Slight,2,4,441756654,4476037626
7173,1,17,4.0,2,3.0,5.0,2.0,3,1,Slight,2,4,441756654,4476037626
7174,1,17,4.0,2,3.0,5.0,2.0,3,2,Slight,2,4,441756654,4476037626
10241,1,17,4.0,2,1.0,9.0,1.0,3,1,Slight,2,2,441759562,4476035389
10242,1,17,4.0,2,1.0,3.0,1.0,3,2,Slight,2,2,441759562,4476035389
16218,1,17,4.0,2,1.0,2.0,1.0,3,1,Slight,2,2,441762022,4476042976
16219,1,17,4.0,2,1.0,9.0,1.0,3,1,Slight,2,2,441762022,4476042976
18442,1,17,4.0,0,1.0,2.0,1.0,3,1,Slight,2,3,441759785,4476036135
