,Easting,Northing,1st Road Class,Number of Vehicles,Road Surface,Speed Limit,Lighting Conditions,Weather Conditions,dia_semana,semana_en_año,Type of Vehicle,Age of Vehicle,First Point of Impact,Casualty Class,Sex of Casualty,Age of Casualty,Casualty Severity,longitude,latitude,Accident Time Sin,Accident Time Cos
8895,1480462,1505293,6,2,0,110,0,0,5,41,5,2018,6,0,1,2,Assistance,lon,lat,-0.9848077530122081,0.17364817766692997
8896,1480462,1505293,6,2,0,110,0,0,5,41,5,1998,6,0,0,2,Assistance,lon,lat,-0.9848077530122081,0.17364817766692997
18994,1517888,1506075,1,2,0,100,1,0,4,7,6,2000,9,0,0,2,Assistance,lon,lat,0.9238795325112867,0.38268343236508984
19996,1515170,1507645,8,2,0,100,1,0,1,21,6,2010,8,0,0,3,Assistance,lon,lat,-0.8314696123025455,0.5555702330196018
19997,1515170,1507645,8,2,0,100,1,0,1,21,2,2007,8,0,0,3,Assistance,lon,lat,-0.8314696123025455,0.5555702330196018
19998,1515170,1507645,8,2,0,100,1,0,1,21,2,2007,8,1,0,3,Assistance,lon,lat,-0.8314696123025455,0.5555702330196018
5649,1516246,1507967,1,1,0,100,1,0,3,8,9,2018,3,0,0,3,Assistance,lon,lat,-0.7660444431189781,0.6427876096865393
15774,1518635,1508587,6,2,0,60,0,0,2,19,2,2007,6,0,1,3,Assistance,lon,lat,0.35429103799771605,-0.9351352096860116
15775,1518635,1508587,6,2,0,60,0,0,2,19,5,2008,6,0,1,2,Assistance,lon,lat,0.35429103799771605,-0.9351352096860116
12697,1427729,1509086,1,2,0,110,1,1,6,37,7,2005,9,0,0,3,Assistance,lon,lat,0.7071067811865476,0.7071067811865475
17740,1496919,1509965,1,2,0,100,1,0,7,42,6,1995,9,0,1,3,Assistance,lon,lat,0.3826834323650898,0.9238795325112867
7330,1517708,1510589,1,2,0,100,1,0,4,24,5,1998,9,0,1,2,Assistance,lon,lat,-0.9762960071199335,0.21643961393810246
13258,1516177,1510999,1,3,0,110,1,1,5,44,2,2010,9,0,1,2,Assistance,lon,lat,0.9469301294951056,0.3214394653031617
309,1422266,1523729,1,2,0,110,0,0,7,4,2,2005,9,0,1,4,Assistance,lon,lat,-0.9063077870366503,0.42261826174069883
13636,1422300,1523617,1,1,0,110,0,0,7,48,6,1995,1,0,0,3,Slight,lon,lat,-0.5913096483635824,-0.8064446042674825
13637,1422300,1523617,1,1,0,110,0,0,7,48,6,1995,1,1,1,1,Slight,lon,lat,-0.5913096483635824,-0.8064446042674825
13638,1422300,1523617,1,1,0,110,0,0,7,48,6,1995,1,1,0,1,Slight,lon,lat,-0.5913096483635824,-0.8064446042674825
4278,1520801,1528661,1,2,0,100,0,0,6,45,6,2007,9,0,0,4,Assistance,lon,lat,0.7071067811865476,-0.7071067811865475
12176,1482356,1530572,1,2,1,100,0,0,7,30,2,2002,9,0,0,1,Assistance,lon,lat,-0.7933533402912349,-0.6087614290087209
9762,1417502,1535375,1,2,0,100,0,0,7,49,1,2007,10,2,0,3,Assistance,lon,lat,0.8660254037844387,-0.4999999999999998
4416,1480691,1536079,1,4,0,110,0,0,1,47,2,2015,4,0,1,2,Assistance,lon,lat,0.8660254037844387,-0.4999999999999998
4417,1480691,1536079,1,4,0,110,0,0,1,47,6,2009,4,0,0,3,Assistance,lon,lat,0.8660254037844387,-0.4999999999999998
4962,1413415,1542145,1,2,0,110,0,0,5,52,2,2011,4,0,1,4,Assistance,lon,lat,-0.4226182617406989,-0.9063077870366503
1431,1476292,1542770,1,2,0,110,0,0,6,15,5,1998,5,0,0,4,Assistance,lon,lat,-0.4226182617406989,-0.9063077870366503
1432,1476292,1542770,1,2,0,110,0,0,6,15,2,2008,5,0,0,3,Assistance,lon,lat,-0.4226182617406989,-0.9063077870366503
5275,1409324,1549307,1,1,0,100,0,0,5,4,5,1998,1,0,0,2,Assistance,lon,lat,0.9320078692827986,-0.3624380382837014
5276,1409324,1549307,1,1,0,100,0,0,5,4,5,1998,1,1,0,2,Assistance,lon,lat,0.9320078692827986,-0.3624380382837014
9518,1461400,1553850,1,3,0,110,0,0,1,48,2,2019,4,0,0,4,Assistance,lon,lat,-0.9807852804032303,-0.19509032201612866
9519,1461400,1553850,1,3,0,110,0,0,1,48,6,2018,4,0,0,3,Assistance,lon,lat,-0.9807852804032303,-0.19509032201612866
9520,1461400,1553850,1,3,0,110,0,0,1,48,6,2018,4,1,1,3,Assistance,lon,lat,-0.9807852804032303,-0.19509032201612866
9521,1461400,1553850,1,3,0,110,0,0,1,48,6,2018,4,1,0,4,Assistance,lon,lat,-0.9807852804032303,-0.19509032201612866
9522,1461400,1553850,1,3,0,110,0,0,1,48,6,2018,4,1,1,4,Assistance,lon,lat,-0.9807852804032303,-0.19509032201612866
15940,1198802,1559660,1,1,0,110,1,0,7,20,5,2001,1,0,0,3,Assistance,lon,lat,-0.9659258262890684,0.2588190451025203
15941,1198802,1559660,1,1,0,110,1,0,7,20,5,2001,1,1,1,3,Assistance,lon,lat,-0.9659258262890684,0.2588190451025203
20178,1454937,1560614,1,2,0,110,1,1,6,23,2,2019,11,0,1,2,Assistance,lon,lat,0.17364817766693033,0.984807753012208
20179,1454937,1560614,1,2,0,110,1,1,6,23,2,2019,11,1,1,3,Assistance,lon,lat,0.17364817766693033,0.984807753012208
10369,1207882,1563622,1,2,0,110,0,0,7,5,5,2017,7,0,0,3,Assistance,lon,lat,-0.24615329302899297,-0.9692309097067544
11213,1448146,1567610,13,2,0,60,0,0,7,16,9,2004,6,0,0,3,Assistance,lon,lat,-0.06540312923014287,-0.9978589232386035
11402,1202954,1568136,6,2,1,100,0,0,1,20,6,2000,6,1,0,2,Assistance,lon,lat,-0.9469301294951056,-0.3214394653031618
16171,1447449,1568430,1,2,0,110,1,0,6,23,5,1999,4,0,0,3,Assistance,lon,lat,0.2798290140309921,0.9600498543859287
221,1253168,1572125,1,2,0,100,0,0,4,3,6,2016,9,0,0,3,Assistance,lon,lat,-0.9659258262890684,0.2588190451025203
17937,1219897,1572480,1,2,0,110,0,0,1,45,2,1992,9,0,1,2,Assistance,lon,lat,-0.5372996083468239,-0.8433914458128856
17938,1219897,1572480,1,2,0,110,0,0,1,45,2,1992,9,1,0,2,Assistance,lon,lat,-0.5372996083468239,-0.8433914458128856
10573,1254231,1573065,8,2,0,100,1,0,2,8,1,2000,10,2,0,3,Slight,lon,lat,0.9914448613738104,-0.1305261922200516
19055,1254231,1573065,8,2,0,100,0,0,2,8,6,2013,6,0,1,3,Assistance,lon,lat,0.5807029557109396,-0.8141155183563193
6653,1443053,1574741,1,2,0,110,0,0,5,17,2,2008,4,0,0,3,Assistance,lon,lat,-0.9659258262890681,-0.2588190451025215
14775,1174498,1578369,1,1,0,110,0,0,7,7,6,1993,1,0,1,3,Assistance,lon,lat,0.04361938736533607,-0.9990482215818578
16254,1197084,1578798,1,1,0,110,1,0,7,24,6,2009,1,0,0,2,Assistance,lon,lat,0.0,1.0
16255,1197084,1578798,1,1,0,110,1,0,7,24,6,2009,1,1,0,2,Assistance,lon,lat,0.0,1.0
1969,1244550,1579584,4,1,1,100,0,0,6,21,2,1999,1,0,0,2,Assistance,lon,lat,-0.13052619222005177,-0.9914448613738104
20556,1196232,1580569,1,2,1,100,1,0,4,29,6,2001,9,0,0,3,Assistance,lon,lat,-0.2588190451025207,0.9659258262890683
18750,1411630,1581451,1,3,0,100,0,0,4,3,11,2014,9,0,1,3,Assistance,lon,lat,0.49999999999999994,-0.8660254037844387
9910,1438634,1581924,1,3,0,110,1,0,3,52,6,2017,9,0,1,3,Assistance,lon,lat,0.8433914458128857,0.5372996083468239
4722,1271692,1582292,1,1,0,100,0,0,5,46,1,2006,1,2,0,2,Assistance,lon,lat,0.659345815100069,-0.7518398074789773
19643,1217872,1582681,1,3,0,110,1,0,3,16,7,2007,9,0,0,4,Assistance,lon,lat,-0.9366721892483977,0.3502073812594672
3546,1245918,1583002,1,2,1,100,0,0,2,38,5,2014,9,0,0,3,Assistance,lon,lat,-0.4578739151169568,-0.8890171414857364
3547,1245918,1583002,1,2,1,100,0,0,2,38,5,2014,9,1,1,3,Assistance,lon,lat,-0.4578739151169568,-0.8890171414857364
17962,1392264,1583375,1,5,0,50,0,0,3,45,6,2010,9,0,0,3,Assistance,lon,lat,0.9990482215818578,-0.04361938736533589
685,1231723,1584452,1,2,0,110,1,0,2,8,1,2014,10,2,0,4,Assistance,lon,lat,0.9914448613738104,-0.1305261922200516
19510,1265073,1584569,8,2,0,60,0,0,2,14,11,1988,9,0,0,3,Assistance,lon,lat,0.8660254037844387,-0.4999999999999998
6852,1230384,1585631,1,2,0,100,1,0,2,19,6,1994,9,0,0,1,Assistance,lon,lat,-0.5000000000000004,0.8660254037844384
6670,1228160,1588034,1,2,0,80,1,0,6,17,6,2008,9,0,1,2,Slight,lon,lat,-0.19509032201612786,0.9807852804032305
14543,1227961,1588134,1,2,1,100,0,0,2,6,7,2019,9,0,1,3,Assistance,lon,lat,-0.9997620270799091,0.021814885034560468
14544,1227961,1588134,1,2,1,100,0,0,2,6,7,2019,9,1,0,2,Assistance,lon,lat,-0.9997620270799091,0.021814885034560468
14545,1227961,1588134,1,2,1,100,0,0,2,6,7,2019,9,1,0,3,Assistance,lon,lat,-0.9997620270799091,0.021814885034560468
14546,1227961,1588134,1,2,1,100,0,0,2,6,7,2019,9,1,1,3,Assistance,lon,lat,-0.9997620270799091,0.021814885034560468
14547,1227961,1588134,1,2,1,100,0,0,2,6,7,2019,9,1,1,2,Assistance,lon,lat,-0.9997620270799091,0.021814885034560468
16344,1229146,1588598,1,2,0,100,1,0,5,25,5,1992,9,0,0,2,Assistance,lon,lat,-0.30070579950427384,0.9537169507482267
18155,1236707,1590823,8,2,0,50,0,0,5,47,2,2002,9,0,0,3,Assistance,lon,lat,-0.9914448613738104,-0.13052619222005163
4932,1238435,1592618,6,2,0,60,0,0,3,52,2,2003,6,0,0,3,Slight,lon,lat,-0.38268343236508967,-0.9238795325112868
17041,1238435,1592620,6,2,0,60,1,0,3,34,1,2004,8,2,0,2,Assistance,lon,lat,-0.9659258262890684,0.2588190451025203
9792,1396008,1594977,1,3,0,110,0,0,1,51,5,2004,4,0,0,4,Assistance,lon,lat,-0.19509032201612792,-0.9807852804032305
9793,1396008,1594977,1,3,0,110,0,0,1,51,5,2008,4,0,0,4,Assistance,lon,lat,-0.19509032201612792,-0.9807852804032305
7278,1317021,1595544,1,2,0,100,1,0,1,24,2,2013,9,0,0,2,Assistance,lon,lat,-0.9659258262890684,0.2588190451025203
7279,1317021,1595544,1,2,0,100,1,0,1,24,2,2013,9,1,0,3,Assistance,lon,lat,-0.9659258262890684,0.2588190451025203
1599,1229124,1595982,6,2,0,100,0,0,5,17,5,2017,6,0,0,3,Assistance,lon,lat,-0.7933533402912349,-0.6087614290087209
1600,1229124,1595982,6,2,0,100,0,0,5,17,5,2017,6,1,1,3,Assistance,lon,lat,-0.7933533402912349,-0.6087614290087209
1601,1229124,1595982,6,2,0,100,0,0,5,17,5,2017,6,1,0,1,Assistance,lon,lat,-0.7933533402912349,-0.6087614290087209
1602,1229124,1595982,6,2,0,100,0,0,5,17,5,2017,6,1,1,1,Assistance,lon,lat,-0.7933533402912349,-0.6087614290087209
1603,1229124,1595982,6,2,0,100,0,0,5,17,2,2000,6,0,0,4,Assistance,lon,lat,-0.7933533402912349,-0.6087614290087209
1604,1229124,1595982,6,2,0,100,0,0,5,17,2,2000,6,1,1,4,Assistance,lon,lat,-0.7933533402912349,-0.6087614290087209
5298,1284219,1596472,1,3,0,100,0,0,6,4,1,2009,1,2,0,3,Assistance,lon,lat,-0.2588190451025208,-0.9659258262890683
13672,1300837,1596825,1,1,1,100,0,0,1,49,9,2019,1,1,0,3,Assistance,lon,lat,-0.9117620435770886,0.4107188526134774
13974,1284800,1597063,1,3,0,100,0,0,2,52,5,2001,1,0,0,3,Assistance,lon,lat,-0.8660254037844386,0.5000000000000001
425,1395544,1597603,1,2,0,110,1,0,3,6,2,2008,9,0,0,3,Assistance,lon,lat,0.08715574274765817,0.9961946980917455
10943,1293088,1599119,1,2,0,100,0,0,7,11,1,2014,9,2,0,3,Assistance,lon,lat,-0.19509032201612792,-0.9807852804032305
11557,1518948,1599246,1,1,1,100,0,0,3,22,5,1992,1,0,1,3,Assistance,lon,lat,-0.9659258262890681,-0.2588190451025215
10996,1307949,1599658,1,2,1,80,1,0,5,12,2,2001,9,0,0,2,Assistance,lon,lat,0.9659258262890683,-0.25881904510252085
10997,1307949,1599658,1,2,1,80,1,0,5,12,2,2001,9,1,1,2,Assistance,lon,lat,0.9659258262890683,-0.25881904510252085
10998,1307949,1599658,1,2,1,80,1,0,5,12,2,2001,9,1,0,2,Assistance,lon,lat,0.9659258262890683,-0.25881904510252085
728,1315433,1599978,1,2,0,100,0,0,1,9,2,2011,5,0,1,3,Slight,lon,lat,-0.3214394653031611,-0.9469301294951058
16796,1315284,1599980,1,2,0,100,1,0,6,31,5,2010,9,0,0,2,Assistance,lon,lat,-0.9972501850994857,0.07410849019539888
981,1319282,1600822,1,3,0,100,0,0,2,11,5,2006,4,0,0,3,Assistance,lon,lat,-0.9840406976462908,-0.17794354547384236
982,1319282,1600822,1,3,0,100,0,0,2,11,6,1999,4,0,0,3,Assistance,lon,lat,-0.9840406976462908,-0.17794354547384236
983,1319282,1600822,1,3,0,100,0,0,2,11,6,1999,4,1,1,1,Assistance,lon,lat,-0.9840406976462908,-0.17794354547384236
237,1328086,1601415,6,3,0,60,0,0,1,4,1,2003,8,2,0,3,Assistance,lon,lat,-0.5519369853120581,-0.8338858220671682
238,1328086,1601415,6,3,0,60,0,0,1,4,5,2005,8,0,1,4,Assistance,lon,lat,-0.5519369853120581,-0.8338858220671682
11625,1328426,1601496,6,2,0,60,0,0,4,23,5,2017,6,0,1,3,Slight,lon,lat,0.8064446042674825,-0.5913096483635825
18466,1328441,1601487,13,2,0,50,0,0,7,50,2,2003,6,0,1,4,Slight,lon,lat,0.258819045102521,-0.9659258262890682
18806,1328426,1601496,6,2,0,60,0,0,3,4,2,2005,6,0,1,4,Slight,lon,lat,-0.9807852804032303,-0.19509032201612866
19615,1328716,1601920,1,2,0,60,0,0,7,15,0,2019,7,2,0,4,Assistance,lon,lat,0.13052619222005157,-0.9914448613738104
9424,1328836,1602083,1,2,0,60,0,0,2,47,2,2003,4,0,0,4,Assistance,lon,lat,0.4422886902190013,-0.8968727415326883
9425,1328836,1602083,1,2,0,60,0,0,2,47,2,2013,4,0,1,3,Assistance,lon,lat,0.4422886902190013,-0.8968727415326883
13572,1326965,1602362,1,2,0,100,0,0,2,48,2,2004,4,0,1,2,Assistance,lon,lat,-0.3214394653031611,-0.9469301294951058
13573,1326965,1602362,1,2,0,100,0,0,2,48,6,2010,4,0,1,3,Assistance,lon,lat,-0.3214394653031611,-0.9469301294951058
20899,1327269,1603095,1,2,0,100,1,0,5,34,5,2002,4,0,1,3,Assistance,lon,lat,-0.19509032201612786,0.9807852804032305
5684,1327537,1603407,1,3,0,80,1,0,6,8,6,2018,9,0,0,2,Assistance,lon,lat,0.08715574274765817,0.9961946980917455
5685,1327537,1603407,1,3,0,80,1,0,6,8,6,2018,9,1,1,2,Assistance,lon,lat,0.08715574274765817,0.9961946980917455
16651,1314641,1603808,1,2,1,100,1,1,7,29,6,2002,1,0,0,2,Assistance,lon,lat,-0.5372996083468242,0.8433914458128855
8233,1292036,1604276,1,2,0,100,0,0,5,34,2,2006,4,0,1,3,Assistance,lon,lat,-0.9396926207859084,-0.34202014332566855
8234,1292036,1604276,1,2,0,100,0,0,5,34,7,2000,4,0,0,2,Assistance,lon,lat,-0.9396926207859084,-0.34202014332566855
3731,1303221,1604860,1,2,1,80,0,0,2,40,2,2005,1,0,1,1,Assistance,lon,lat,-0.9883615104677607,-0.15212338618991714
3732,1303221,1604860,1,2,1,80,0,0,2,40,2,2005,1,1,1,1,Assistance,lon,lat,-0.9883615104677607,-0.15212338618991714
15296,1322287,1604947,1,3,0,100,0,0,3,13,2,1998,4,0,1,3,Assistance,lon,lat,-0.7040147244559681,-0.7101853756232857
4633,1335273,1605447,8,2,0,80,0,0,3,49,2,1995,5,0,1,3,Slight,lon,lat,-0.5913096483635824,-0.8064446042674825
15550,1335273,1605445,8,2,0,80,0,0,6,16,2,2011,6,0,1,4,Assistance,lon,lat,-3.216245299353273e-16,-1.0
15551,1335273,1605445,8,2,0,80,0,0,6,16,6,2004,6,0,0,4,Assistance,lon,lat,-3.216245299353273e-16,-1.0
16127,1339130,1605742,1,2,0,100,0,0,2,23,5,2011,6,0,1,4,Assistance,lon,lat,-0.7402181274868318,-0.6723668074346684
16128,1339130,1605742,1,2,0,100,0,0,2,23,2,2004,6,0,1,4,Assistance,lon,lat,-0.7402181274868318,-0.6723668074346684
16105,1332801,1606338,1,1,0,100,0,0,6,22,1,2008,1,2,0,3,Assistance,lon,lat,-0.7071067811865475,-0.7071067811865477
14981,1325752,1606675,8,1,0,60,0,0,7,9,1,2006,1,2,0,4,Assistance,lon,lat,0.13052619222005157,-0.9914448613738104
1078,1328998,1607115,6,2,0,100,0,0,2,12,5,1990,6,0,1,3,Slight,lon,lat,-0.9396926207859084,-0.34202014332566855
4114,1328998,1607115,6,2,0,100,0,0,7,43,2,1969,6,0,0,4,Slight,lon,lat,-0.13052619222005177,-0.9914448613738104
4115,1328998,1607115,6,2,0,100,0,0,7,43,2,1969,6,1,1,4,Slight,lon,lat,-0.13052619222005177,-0.9914448613738104
9576,1328998,1607115,6,2,0,100,0,0,6,48,5,2010,6,0,0,3,Slight,lon,lat,0.8660254037844387,-0.4999999999999998
10155,1328998,1607115,6,2,0,100,0,0,3,3,2,2008,6,1,1,4,Slight,lon,lat,-0.848048096156426,-0.529919264233205
13940,1328998,1607115,6,2,0,100,0,0,7,51,2,2011,6,0,0,4,Assistance,lon,lat,0.14780941112961082,-0.9890158633619168
13941,1328998,1607115,6,2,0,100,0,0,7,51,2,2011,6,1,1,4,Assistance,lon,lat,0.14780941112961082,-0.9890158633619168
13942,1328998,1607115,6,2,0,100,0,0,7,51,5,2020,6,0,0,4,Assistance,lon,lat,0.14780941112961082,-0.9890158633619168
13943,1328998,1607115,6,2,0,100,0,0,7,51,5,2020,6,1,1,4,Assistance,lon,lat,0.14780941112961082,-0.9890158633619168
14821,1328998,1607115,6,2,0,100,0,0,5,8,2,2012,5,0,1,3,Slight,lon,lat,0.766044443118978,-0.6427876096865394
15025,1328998,1607115,6,2,0,100,1,1,4,10,2,2007,9,0,1,2,Slight,lon,lat,0.13052619222005157,0.9914448613738104
15388,1328998,1607115,6,2,0,100,0,0,4,14,5,2019,6,0,1,4,Assistance,lon,lat,-0.02181488503456053,-0.9997620270799091
15389,1328998,1607115,6,2,0,100,0,0,4,14,5,2019,6,1,0,4,Assistance,lon,lat,-0.02181488503456053,-0.9997620270799091
15390,1328998,1607115,6,2,0,100,0,0,4,14,5,2019,6,1,1,3,Assistance,lon,lat,-0.02181488503456053,-0.9997620270799091
15391,1328998,1607115,6,2,0,100,0,0,4,14,5,2004,6,0,1,2,Assistance,lon,lat,-0.02181488503456053,-0.9997620270799091
15392,1328998,1607115,6,2,0,100,0,0,4,14,5,2004,6,1,1,1,Assistance,lon,lat,-0.02181488503456053,-0.9997620270799091
21075,1328998,1607115,6,2,0,100,0,0,2,37,5,2021,6,0,1,4,Assistance,lon,lat,0.23344536385590553,-0.9723699203976766
9943,1311645,1607602,1,2,0,100,0,0,5,52,2,2004,9,0,1,3,Assistance,lon,lat,-0.9713420698132614,0.23768589232617307
13110,1311570,1607583,1,2,0,100,1,0,4,42,2,2017,9,0,1,2,Slight,lon,lat,-0.2672383760782571,0.963630453208623
14566,1318665,1607912,1,2,0,100,0,0,1,6,1,2015,10,2,0,3,Assistance,lon,lat,-0.8433914458128862,0.5372996083468231
19444,1318660,1607901,1,2,0,80,1,0,2,13,5,1997,9,0,0,3,Assistance,lon,lat,-0.2588190451025207,0.9659258262890683
19445,1318660,1607901,1,2,0,80,1,0,2,13,5,1997,9,1,0,3,Assistance,lon,lat,-0.2588190451025207,0.9659258262890683
10653,1315460,1608213,1,1,0,100,0,0,1,9,1,2012,1,2,1,3,Assistance,lon,lat,-0.374606593415912,-0.9271838545667874
13347,1329145,1608435,1,2,0,100,0,0,4,45,2,2002,9,0,1,4,Assistance,lon,lat,-0.9153114791194471,-0.40274668985873735
3822,1297391,1608987,1,3,0,100,1,0,1,41,2,2008,9,0,0,3,Assistance,lon,lat,-0.7933533402912352,0.6087614290087205
1609,1341595,1609489,13,2,0,100,0,0,6,17,2,1998,6,0,0,3,Assistance,lon,lat,0.3007057995042729,-0.953716950748227
11383,1341626,1609559,1,2,0,100,0,0,5,19,5,2017,9,0,0,4,Slight,lon,lat,-0.9807852804032303,-0.19509032201612866
18775,1297055,1609956,1,3,0,100,0,1,6,3,5,2007,4,0,1,3,Assistance,lon,lat,-0.9961946980917455,-0.08715574274765825
18776,1297055,1609956,1,3,0,100,0,1,6,3,6,2003,4,0,0,1,Assistance,lon,lat,-0.9961946980917455,-0.08715574274765825
18777,1297055,1609956,1,3,0,100,0,1,6,3,6,2003,4,1,0,1,Assistance,lon,lat,-0.9961946980917455,-0.08715574274765825
21043,1508821,1609991,1,2,1,100,0,1,5,36,1,1996,1,2,0,3,Assistance,lon,lat,-0.9855560590580776,-0.16934950384902486
21044,1508821,1609991,1,2,1,100,0,1,5,36,1,2016,1,2,0,3,Assistance,lon,lat,-0.9855560590580776,-0.16934950384902486
20815,1297342,1610322,1,2,0,100,1,0,5,33,2,2014,4,0,1,3,Assistance,lon,lat,-0.7798844830928816,0.6259234721840593
20816,1297342,1610322,1,2,0,100,1,0,5,33,2,2014,4,1,1,3,Assistance,lon,lat,-0.7798844830928816,0.6259234721840593
13189,1305902,1611744,1,1,1,100,0,0,4,43,1,2008,1,2,0,3,Assistance,lon,lat,-3.216245299353273e-16,-1.0
13707,1305918,1611755,1,2,1,100,0,0,4,49,2,2010,9,0,0,1,Slight,lon,lat,0.19509032201612816,-0.9807852804032304
20759,1330523,1612041,6,2,0,100,0,1,5,32,5,2021,8,0,0,3,Assistance,lon,lat,-0.6593458151000685,-0.7518398074789777
20760,1330523,1612041,6,2,0,100,0,1,5,32,5,2021,8,1,0,3,Assistance,lon,lat,-0.6593458151000685,-0.7518398074789777
12007,1303243,1612488,1,3,0,60,1,0,7,28,5,2004,9,0,1,3,Assistance,lon,lat,0.06540312923014306,0.9978589232386035
7919,1300297,1612776,1,2,0,80,0,0,1,31,2,1997,9,0,0,2,Assistance,lon,lat,-0.7906895737438433,-0.6122172800344493
10294,1477034,1614484,1,1,0,110,0,0,1,5,12,2013,1,0,0,3,Assistance,lon,lat,-0.9469301294951056,-0.3214394653031618
4098,1460740,1614923,1,2,0,110,1,0,6,43,2,2001,9,0,0,3,Assistance,lon,lat,-0.5000000000000004,0.8660254037844384
249,1457944,1615235,1,2,0,110,0,0,1,4,2,2004,9,0,1,3,Assistance,lon,lat,-0.8064446042674827,-0.5913096483635822
250,1457944,1615235,1,2,0,110,0,0,1,4,2,2004,9,1,0,3,Assistance,lon,lat,-0.8064446042674827,-0.5913096483635822
17852,1334767,1616011,1,3,0,100,0,0,1,44,2,2012,7,0,1,3,Assistance,lon,lat,-0.9396926207859083,0.342020143325669
17853,1334767,1616011,1,3,0,100,0,0,1,44,2,2012,7,1,1,1,Assistance,lon,lat,-0.9396926207859083,0.342020143325669
10579,1302611,1616039,1,2,0,100,0,0,2,8,1,2019,1,2,0,3,Assistance,lon,lat,-0.7071067811865475,-0.7071067811865477
5544,1310753,1616816,1,2,0,100,1,0,4,7,2,2005,5,0,0,2,Assistance,lon,lat,-0.5000000000000004,0.8660254037844384
5545,1310753,1616816,1,2,0,100,1,0,4,7,2,2005,5,1,1,2,Assistance,lon,lat,-0.5000000000000004,0.8660254037844384
5546,1310753,1616816,1,2,0,100,1,0,4,7,2,2001,5,0,0,2,Assistance,lon,lat,-0.5000000000000004,0.8660254037844384
11319,1329692,1617515,1,2,0,100,0,1,6,18,6,2008,4,0,1,3,Assistance,lon,lat,-0.8638355052043956,-0.5037739770455264
11320,1329692,1617515,1,2,0,100,0,1,6,18,7,2003,4,0,0,3,Assistance,lon,lat,-0.8638355052043956,-0.5037739770455264
11321,1329692,1617515,1,2,0,100,0,1,6,18,7,2003,4,1,0,3,Assistance,lon,lat,-0.8638355052043956,-0.5037739770455264
16032,1308781,1617794,1,2,1,100,1,0,1,22,2,2003,9,0,0,2,Assistance,lon,lat,-0.7660444431189781,0.6427876096865393
16033,1308781,1617794,1,2,1,100,1,0,1,22,2,2003,9,1,0,2,Assistance,lon,lat,-0.7660444431189781,0.6427876096865393
7381,1341727,1618063,8,3,0,100,1,1,1,25,2,2000,9,0,1,2,Slight,lon,lat,-0.29237170472273716,0.9563047559630353
14632,1341727,1618063,8,2,0,100,0,0,7,6,2,2000,6,0,1,2,Assistance,lon,lat,-0.2588190451025208,-0.9659258262890683
14633,1341727,1618063,8,2,0,100,0,0,7,6,2,2009,6,0,1,3,Assistance,lon,lat,-0.2588190451025208,-0.9659258262890683
14634,1341727,1618063,8,2,0,100,0,0,7,6,2,2009,6,1,0,3,Assistance,lon,lat,-0.2588190451025208,-0.9659258262890683
18816,1341727,1618063,8,1,0,100,0,0,2,3,1,2017,1,2,0,3,Slight,lon,lat,0.3826834323650899,-0.9238795325112867
7951,1354753,1618464,6,2,0,100,0,0,4,31,6,2013,6,0,0,4,Assistance,lon,lat,-0.46174861323503374,-0.8870108331782218
7952,1354753,1618464,6,2,0,100,0,0,4,31,6,2003,6,0,0,3,Assistance,lon,lat,-0.46174861323503374,-0.8870108331782218
7953,1354753,1618464,6,2,0,100,0,0,4,31,6,2003,6,1,0,2,Assistance,lon,lat,-0.46174861323503374,-0.8870108331782218
2315,1341129,1618691,1,1,0,100,0,0,4,25,5,2008,1,0,1,3,Assistance,lon,lat,-0.3214394653031611,-0.9469301294951058
17073,1329333,1618977,1,2,0,100,0,0,6,34,2,2007,9,0,1,3,Assistance,lon,lat,0.766044443118978,-0.6427876096865394
7073,1349135,1619314,1,2,0,100,0,1,7,21,2,2005,9,0,0,4,Assistance,lon,lat,-0.8549118706729466,-0.5187732581605214
4128,1329488,1619620,1,2,0,100,1,0,2,44,2,2007,1,0,0,2,Assistance,lon,lat,0.3826834323650898,0.9238795325112867
7920,1329465,1619572,1,1,0,100,0,0,1,31,2,2006,1,0,0,3,Assistance,lon,lat,-0.5735764363510458,-0.819152044288992
20439,1329514,1619764,1,2,0,100,1,1,5,27,2,2008,5,0,1,3,Slight,lon,lat,-0.7518398074789778,0.6593458151000684
4202,1314947,1620123,8,2,0,100,1,1,7,44,2,2003,8,1,1,3,Slight,lon,lat,-0.8457278217039731,0.5336145159156118
4693,1314947,1620123,8,2,0,80,0,0,3,49,1,2018,9,2,0,2,Slight,lon,lat,-0.8660254037844384,-0.5000000000000004
8750,1314947,1620123,8,2,0,100,0,0,2,40,2,2004,6,1,1,4,Assistance,lon,lat,0.15212338618991708,-0.9883615104677607
8751,1314947,1620123,8,2,0,100,0,0,2,40,5,2009,6,0,1,3,Assistance,lon,lat,0.15212338618991708,-0.9883615104677607
14672,1314947,1620123,8,2,0,80,0,0,3,7,5,2014,6,0,1,4,Slight,lon,lat,0.6427876096865395,-0.7660444431189779
19318,1314947,1620123,8,3,0,100,0,0,4,11,5,2010,6,0,1,3,Slight,lon,lat,-0.9988483864849507,0.04797812852134433
19319,1314947,1620123,8,3,0,100,0,0,4,11,5,2010,6,1,0,3,Slight,lon,lat,-0.9988483864849507,0.04797812852134433
